,country_name,location_name,category_name,recruit_post_name,responsibility,last_update_time
2454,中国,深圳,产品,26699-智慧零售交付项目管理leader,1、负责零售交付项目管理组的日常管理工作；2、负责零售产品的端到端交付项目管理工作，根据客户需求积极推动方案实施与交付，并有效地将客户需求、行业诉求等传递到后端团队；3、对项目的实施交付结果负责，实现客户需求到产品方案交付的全周期项目管理，保证项目按合同约定、客户期望及质量要求交付；4、负责交付过程中与客户的沟通渠道，维护客户关系，确保客户满意和项目验收；5、负责项目资源的组织与协调，确保项目干系人及内外部合作团队的协同工作，解决交付中的各类问题；6、对项目方案、招投标文件、合同里面涉及交付可行性和合理性的内容或条款进行评审把关、风险分析；7、负责交付体系建设，包括服务流程、交付标准、质量控制。,2021年01月06日
2455,中国,深圳,产品,26699-智慧零售高级产品经理（深圳）,1、负责智慧零售ka项目的电商、全渠道零售相关系统的产品规划，以及客户产品需求发展方向的整体把握和工作部署，结合智慧零售中台发展战略，全面策划及统筹行业产品的发展规划，明晰定位、目标、策略并落实、实施。2、熟悉商超，o2o行业的发展趋势，分析跟踪竞争对手，定期完成分析报告或产品竞争战略和计划。3、负责搜集和提出ka项目产品需求，构建SAAS平台，对已有系统进行SAAS化改造，针对重点合作伙伴，提供完整的全渠道零售解决方案。,2021年01月06日
2456,中国,成都,技术,26699-智慧零售研发中心高级后台开发工程师（成都）,面向智慧零售行业负责以下3个主要工作： 深入了解零售行业需求，完成需求分解、系统架构、方案设计； 负责系统研发、核心模块、组件的开发工作； 完成性能调优，实现高并发与吞吐保障系统稳定、流程运行。,2021年01月06日
2457,中国,深圳,产品,21309-在线教育-儿童数学思维启蒙产品策划经理（深圳）,负责3-8岁儿童数学思维启蒙产品的产品策划工作。 1、负责App端思维课程AI活动的游戏化设计，对接内容团队，优化课程编排体系，促进小朋友学习课程的兴趣，提升思维类课程完成率。 2、负责App端思维学科相关的功能设计及产品界面、激励体系设计。 3、负责家长端的思维效果外化及学情反馈，对思维课程大纲及知识点深刻理解，能够通过产品化手段给家长明确的学习效果反馈。,2021年01月06日
2458,中国,深圳,技术,CSIG17-创新医疗高级测试工程师（深圳/北京）,参与互联网软件产品测试的全流程，包括参与需求分析、设计评审，制定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析等； 管理外包人力与项目协同，保证被测系统的质量，并通过测试流程和方法及技术创新，努力提升产品研发的质量和效率。,2021年01月06日
2459,中国,深圳,技术,CSIG17-教育应用平台AI产品后台测试高级工程师,负责腾讯教育应用平台相关教育业务后台质量保障工作，教育应用平台依托腾讯在人工智能、云计算等领域的技术优势，以优质教育AI能力和平台服务，助力教育服务商、开发者、软硬件厂商，打造丰富的应用与内容生态，并向管理机构及学校输出一体化的智慧教学解决方案。具体工作内容如下：1、负责教育应用平台后台的质量保证，包括全流程质量管控，包括参与需求分析，合理设计测试计划，实施测试活动，跟进质量情况，协助研发分析定位问题；2、负责产品相关的测试方案，测试工具平台，自动化测试架构设计及实现工作；3、保证被测系统的质量，并通过测试流程和方法创新，提升研发的质量和效率4、担任测试架构师角色，推动产品代码可测性建设及产品架构可测试性拆解，应用并落地分层测试相关技术腾讯教育应用平台参考网址：https://k12.qq.com,2021年01月06日
2460,中国,深圳,技术,PCG17-QQ手游web前端开发工程师（深圳）,负责通过技术提升用户体验和可用性；负责实现突破web多终端设备限制，为更多用户群体提供更好地产品体验。,2021年01月06日
2461,中国,深圳,技术,26699-智慧零售研发中心后台leader（深圳）,负责智慧零售项目研发，依据业务战略规划，落地具体产品，制定团队的技术规划和发展方向；规划团队的技术以及业务发展方向、重大技术方案选型以及技术氛围的建设。,2021年01月06日
2462,中国,成都,技术,26699-智慧零售研发中心高级前端研发工程师（成都）,负责腾讯云智慧零售行业产品的前端开发工作； 负责腾讯云智慧零售行业产品前端系统稳定性、性能优化和安全等工作,2021年01月06日
2463,中国,北京,技术,26699-智慧零售研发中心高级前端研发工程师（北京）,负责智慧零售（ToB）相关小程序、管理后台、Node层开发工作，包括业务开发、框架组件开发以及性能优化等，与团队共同打造精益求精的产品；积极关注研究前端新技术，推动团队持续提升技术能力，软件质量和研发效率。,2021年01月06日
2464,中国,深圳,技术,CSIG17-腾讯视频云测试高级工程师（深圳/北京）,1、负责视频云/实时通信相关产品的全流程质量管控工作，包括参与需求分析，帮助完善需求与开发设计实现，合理设计测试计划，实施测试活动，跟进缺陷，协助研发分析定位问题； 2、负责产品相关的测试方案，测试工具平台设计及实现工作； 3、保证被测系统的质量，并通过测试流程和方法创新，提升研发的质量和效率。,2021年01月06日
2465,中国,上海,技术,26699-智慧零售研发中心高级前端研发工程师（上海）,1、负责腾讯智慧零售营销产品的前端开发工作； 2、负责腾讯智慧零售营销产品前端系统稳定性、性能优化和安全等工作,2021年01月06日
2466,中国,北京,技术,21882-腾讯医疗Android开发高级工程师,负责腾讯医典/医生/医药电商等业务App开发，并持续优化性能和稳定性；,2021年01月06日
2467,中国,深圳,技术,CSIG17-高级质量管理工程师（深圳）,"1. 负责研发运营管理流程的建设，负责组织相关流程的推行；2. 负责对产品的研发运营质量进行度量，分析和考核；3. 负责在产品运营过程中发现、收集、暴露质量问题并推动/跟踪问题的解决；4. 负责组织及试点流程及质量保障实践活动的开展,并对活动的效果进行评估；5. 对已颁布流程进行监控以保证其执行，反馈执行情况，并对此过程中发现的问题给出解决建议；6. 帮助所负责的产品项目整理输出其缺失的流程并跟进落实流程的执行，帮助产品项目团队提升质量。",2021年01月06日
2468,中国,深圳,设计,26699-智慧零售产品中心高级交互设计师（深圳）,1.腾讯智慧零售相关产品的用户体验设计； 负责腾讯智慧零售中台、小程序等项目的交互设计和实现； 2.参与需求的讨论制定，确立设计目标； 参与用户体验设计，给出有效的交互解决方案，并推动方案的落地； 3.参与文案的撰写与把控，使内容通俗、清晰、流畅，并更有吸引力；4.参与用户研究，根据结论对产品进行优化； 5.梳理产品设计规范，推动规范在团队执行，让体验更一致，迭代更高效。,2021年01月06日
2469,中国,成都,设计,26699-智慧零售产品中心高级交互设计师（成都）,1.腾讯智慧零售相关产品的用户体验设计； 负责腾讯智慧零售中台、小程序等项目的交互设计和实现；2.参与需求的讨论制定，确立设计目标； 参与用户体验设计，给出有效的交互解决方案，并推动方案的落地；3.参与文案的撰写与把控，使内容通俗、清晰、流畅，并更有吸引力；4.参与用户研究，根据结论对产品进行优化；5.梳理产品设计规范，推动规范在团队执行，让体验更一致，迭代更高效。,2021年01月06日
2470,中国,深圳,设计,26699-智慧零售产品中心高级视觉设计师（深圳）,1.负责腾讯智慧零售各个产品线视觉创意设计和UI设计，包含数据类可视化产品、SaaS服务产品、移动端小程序及APP相关产品。 2.负责腾讯智慧零售产品的品牌设计和规划，提升其品牌调性，并参与各业务品牌整合推广，广告创意等。如平面广告设计，H5等。 3.具有和第三方公司合作和推进的经验，在与广告公司合作中能给出创意执行的指导。 4.思维活跃，执行力强，对产品设计流程和体验设计有深刻的认识。,2021年01月06日
2471,中国,深圳,技术,26699-智慧零售数据中心算法工程师（推荐方向）,1、负责智能推荐系统算法设计、实验、调优及工程落地，优化系统效果，通过技术驱动业务发展，具体工作包括但不限于推荐排序模型、召回模型、用户兴趣建模、用户实时意图建模中的算法和工程问题等，对推荐效果提升负责；2、跟踪业界前言技术发展，探索应用机器学习/深度学习 /数据挖掘等技术，不断的提升和优化用户推荐体验。,2021年01月06日
2472,中国,深圳,技术,CSIG17-Devops平台高级开发工程师,1、负责腾讯Devops平台架构设计和优化，推动团队后台基础设施和运维体系的建设2、负责Devops平台工具研发和落地，包括CI、CD、自动化测试、静态代码分析、环境治理等3、在云计算和智能类业务项目中，应用行业前沿的优秀的工程实践经验，提升研发和工程生产力和效率。,2021年01月06日
2473,中国,深圳,技术,26699-高级运维开发工程师（深圳）,1、	负责智慧零售技术中台的运维管理平台和自动化工具的开发工作；2、	负责智慧零售技术中台的技术架构优化；3、	参与技术运营规划、自动运维开发和运维体系建设；4、	参与持续交付建设，缩短从代码提交到生产环境部署的时间周期,2021年01月06日
2474,中国,深圳,技术,26699-业务运维工程师(深圳),1、	负责智慧零售技术中台的日常业务运维管理(服务部署、监控、问题分析、服务优化、故障跟进)；2、	负责智慧零售技术中台的高可用建设、容灾预案和演习等工作；3、	参与技术运营规划、运维工作开发和运维体系建设,2021年01月06日
2475,中国,深圳,技术,26699-业务运维工程师(DBA方向) (深圳),1、	负责智慧零售技术中台数据库的运维管理和优化工作；2、	负责智慧零售技术中台的数据库备份、归档、高可用、容灾方案规划和实施；3、	负责智慧零售数据库管规范的制定和实施,2021年01月06日
2476,中国,深圳,产品,26699-智慧零售售前架构师,1.理解零售企业在研发、运营工作中对网络、计算、存储等基础设施的需求，分析其快速发展过程中，在基础设施层面所遇到的挑战和未来的方向； 2.向客户提供物理设备到云的方案和建议，针对客户业务场景，向客户推荐腾讯云平台所提供的互联网开放能力，并出具可行的、包含应用迁移和数据迁移的上云落地方案； 3.在客户迁云过程中，根据项目本身的需要，协助研发团队或实施团队（客户或合作伙伴）完成Demo系统搭建，PoC测试及最终迁移工作； 4.负责上云案例、技术方案的更新维护，及相关的布道工作,2021年01月06日
2477,中国,深圳,技术,CSIG17-腾讯会议测试开发工程师（深圳）,1.负责腾讯会议产品的质量保障工作，以及专项测试技术、效能工具和平台等相关工作；2.推进各端自动化体系、专项测试体系、工具平台的建设和优化，持续提升测试效率；3.推动整个研发团队的质量意识，在保障高质量的同时通过devops提升研发效能。,2021年01月06日
2478,中国,深圳,产品,26699-智慧零售交付专家项目经理,1. 负责零售项目的交付项目管理，保证项目按合同约定成功交付，对项目范围、进度、成本、交付质量、项目经营结果负责； 2. 负责协调售前、售中、售后团队，善于和售前、售中、售后及客户沟通，交付范围包含零售行业产品、IDC、云平台、虚拟化、IT管理系统、大数据服务等各类设备及服务； 3. 负责整理反馈交付和客户沟通过程中的需求，对行业客户的交付和服务流程进行持续优化；并编写项目所涉及阶段报告及项目验收报告等文档； 4. 定期组织售中研发和交付团队总结和梳理项目进展和问题，协调资源、推动项目顺利进行，对项目过程中的问题进行有效地跟踪和管理,2021年01月06日
2479,中国,深圳,技术,26699-智慧零售数据中心高级算法工程师（营销方向）,1、承担机器学习和算法研发，包含但不限于社交网络挖掘、复购预测、潜客挖掘等，负责特征优化、建模和模型优化及在实际业务中的落地；2、各种增长策略研究与探索，并跟进营销策略产品化。,2021年01月06日
2480,中国,深圳,技术,CSIG17-创新医疗测试开发高级工程师,1，负责腾讯医疗健康业务的质量保证工作，通过对技术架构、代码到产品及设计模式的全面理解，发现产品的弱点，定位缺陷并推动修复； 2，参与到创新医疗高可用系统的稳定性保障工作中，通过对技术架构的深入研究，搭建高效的质量保障工具体系，对其进行相应功能可用性、性能、稳定性等质量保证； 3，有精益思想，能通过自动化建设、CI/CD流程优化、以及推进质量内建等方式优化研发效率；,2021年01月06日
2481,中国,深圳,技术,26699-智慧零售高级前端研发工程师（深圳）,负责智慧零售（ToB）相关小程序、管理后台、Node层开发工作，包括业务开发、框架组件开发以及性能优化等，与团队共同打造精益求精的产品；积极关注研究前端新技术，推动团队持续提升技术能力，软件质量和研发效率。,2021年01月06日
2482,中国,深圳,技术,21882-腾讯医疗高级前端开发（深圳）,负责腾讯医典/医生/医药电商等业务H5/小程序/PC的前端页面开发，帮助业务持续优化前端页面的体验和访问速度,2021年01月06日
2483,中国,深圳,设计,26699-智慧零售高级视觉设计师,1.负责腾讯智慧零售各个产品线视觉创意设计和UI设计，包含数据类可视化产品、SaaS服务产品、移动端小程序及APP相关产品。2.负责腾讯智慧零售产品的品牌设计和规划，提升其品牌调性，并参与各业务品牌整合推广，广告创意等。如平面广告设计，H5等。3.具有和第三方公司合作和推进的经验，在与广告公司合作中能给出创意执行的指导。4.思维活跃，执行力强，对产品设计流程和体验设计有深刻的认识。,2021年01月06日
2484,中国,深圳,技术,21882-腾讯医疗高级后台开发（深圳）,负责腾讯医典/医生/医药电商等业务的后台开发与运营工作；负责后台架构的优化重构，保障后台系统的稳定运营；,2021年01月06日
2485,中国,深圳,产品,26699-智慧零售研发项目管理leader,1、负责零售研发项目管理组的日常管理工作；2、负责零售产品需求立项申请，组织立项评审，总结评审结论；3、负责组织项目组研发项目计划，识别风险等；4、负责对开发周期内整个项目实施过程进行监控，包括项目进度风险、风险控制、变更控制等，发现问题及时组织分析影响因素及给出解决方案，保证项目顺利实施；5、定期收集、分析、识别项目的各种风险，并组织项目组成员讨论，形成应对措施；6、项目数据采集、整理、统计和进度分析。,2021年01月06日
2486,中国,深圳,技术,21882-腾讯医典Android开发工程师,参与腾讯医典 Android App的设计和研发工作，持续提升用户体验和产品性能。,2021年01月06日
2487,中国,深圳,技术,26699-智慧零售研发中心大数据开发工程师（深圳）,1、负责智慧零售大数据采集、清洗、计算、分析、可视化等相关工作，保证数据质量 2、基于对业务的理解，抽象业务核心逻辑，梳理和设计数据指标体系，建立数据分析模型，辅助客户决策 3、负责etl需求分析，进行数据模型设计,2021年01月06日
2488,中国,深圳,技术,26699-智慧零售研发中心数据分析工程师（深圳）,1、结合业务场景，开展专项数据挖掘分析，从数据角度识别和解决业务问题;2、结合客户需求和痛点，将数据分析思路和框架沉淀为数据产品解决方案;3、负责建立业务的数据指标体系，监控和分析业务运营情况.,2021年01月06日
2489,中国,深圳,技术,21882-腾讯医典IOS开发工程师,参与腾讯医典iOS App的设计和研发工作，持续提升用户体验和产品性能。,2021年01月06日
2490,中国,上海,技术,26699-智慧零售研发中心大数据开发工程师（上海）,1、参与营销云数据平台建设，承担大数据智能研发平台的研发和架构工作2、参与建设和输出营销云数据解决方案，帮助用户实现商业目标3、在传统大数据开发和数仓建模的基础上，探索创新的方案，构建自动化、智能化的建模引擎,2021年01月06日
2491,中国,上海,技术,26699-智慧零售研发中心数据分析工程师（上海）,1、负责产品服务端、用户行为等数据的处理、分析、挖掘，用数据赋能业务2、在充分业务理解基础上，具有超前的数据敏感度，用数据引领产运方向、洞察用户真实需求3、沉淀分析思路与框架， 与产品、运营、技术、测试等团队协作推动数据分析、建模、产品的落地,2021年01月06日
2492,中国,深圳,技术,26699-智慧零售高级后台研发工程师（深圳）,1. 通过海量服务技术支持零售商家构建小程序商城； 2. 协助业务方梳理业务需求，提供业务规划方案、提供架构设计方案，并能根据方案驱动上下游团队执行落地； 3. 负责攻克高并发、高稳定性、海量数据处理、业务模型复杂等带来的各种挑战及技术难关,2021年01月06日
2493,中国,深圳,技术,26699-智慧零售数据中心后台开发工程师,负责智慧零售数据产品后台架构的设计和实现工作；,2021年01月06日
2494,中国,深圳,技术,21882-腾讯医典运营开发工程师（深圳）,1. 参与腾讯医典的后台管理系统的全栈开发；2. 提升系统的易用性和响应速度，以帮助系统用户准确、高效地生产医典内容；3. 为系统的品质、稳定性、可靠性和可维护性负责。,2021年01月06日
2495,中国,上海,技术,41073-腾讯云机器学习平台前端开发工程师（上海）,1、负责机器学习平台的前端开发2、负责迭代的需求跟进及技术方案制定3、负责产品的公有云和私有化部署、模块化交付、日常维护和监控,2021年01月06日
2496,中国,深圳,技术,26699-智慧零售数据中心前端开发工程师,负责智慧零售数据产品的前端开发、腾讯广告数据接入SDK的开发与维护；负责前端技术的探索和技术优化及公共组件的开发；负责系统的架构设计，编码实现、重构和优化；学习和研究新技术以满足产品需求。,2021年01月06日
2497,中国,深圳总部,技术,21309-在线教育—高级后台开发工程师（深圳）,负责腾讯课堂、企鹅辅导、开心鼠等在线教育产品的后台开发； 负责平台业务的开发和维护； 负责部门相关业务的后台开发及维护。,2021年01月06日
2498,中国,深圳,技术,26699-智慧零售数据中心后台开发工程师,负责智慧零售数据产品后台架构的设计和实现工作；,2021年01月06日
2499,中国,深圳,技术,26699-智慧零售数据中心大数据后台开发工程师,负责智慧零售后台数据服务，支撑零售数据在对内对外各个业务场景使用的设计和开发；负责腾讯广告一方数据的接入、清洗、存储管理、计算处理和广告业务数据应用分发管道的设计与实现。,2021年01月06日
2500,中国,深圳,技术,21309-在线教育-IMWeb团队高级前端开发工程师（深圳）,负责IMWeb团队技术架构设计；负责在线教育业务的web侧落地；,2021年01月06日
2501,中国,北京,人力资源,CDG-腾讯广告HRBP（北京）,1、腾讯广告相关部门的HR政策、制度、体系与重点项目的落地与推动执行；2、评估并明确组织与人才发展需求，驱动各方资源提供HR解决方案并持续演进；3、提升管理干部管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；4、协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。,2021年01月06日
2502,中国,深圳,产品,21309-在线教育--ABCmouse儿童英语启蒙产品策划经理（深圳）,1、规划App整体游戏世界观，负责App端学习活动设计，根据教学大纲和教学目标设计简单有趣、可用性高、具有系统性、故事性的的幼儿学习游戏。2、对接美国内容团队，优化课程体系编排，深入挖掘幼儿英语学习的需求及课程编排体系。3、建设多元化的激励体系，提升小朋友使用兴趣，提升课程完课率及APP留存率。 4、根据课程大纲和课程模式，通过产品化手段设计学习效果外显的方式来不断加强家长对课程的认知。,2021年01月06日
2503,中国,深圳,人力资源,CDG-腾讯广告HRBP Leader（深圳）,1. 带领团队负责所支持腾讯广告相关领域的HR政策、制度、体系与重点项目的落地与推动执行2. 深入了解所支持业务与人员状况，评估并明确组织与人才发展需求，驱动各方资源提供HR解决方案并持续演进3. 提升管理干部的管理能力，关注关键人才融入与培养，确保持续的沟通与反馈4. 协助核心管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地 ,2021年01月06日
2504,中国,深圳,设计,21309-在线教育-高级UI设计师（深圳）,1、负责在线教育产品的视觉界面及品牌形象设计，为最终的产品视觉品质负责；2、参与产品的规划及用户研究，能够结合项目制订高水准的设计风格并形成相关设计规范在团队内推动落地；3、能够发掘和思考产品未来的发展和设计方向，以及对前瞻性产品的创意设计，参与团队的专业化建设和知识传播。,2021年01月06日
2505,中国,深圳,产品,41309-高级商业化运营,积极参与产品相关设计及调优工作，关注产品表现，参与产品测试，不断发现产品不足及有待提高的方面。负责多款产品商业化投放规划和落地，并完善运营节奏；跟进商业化上线反馈和数据分析，并输出有效结论和问题分析。挖掘付费内容增长点，拓展现有营收模式，撰写方案，并负责跟进推动落地相应功能/系统。 负责运营资源统筹和管理，与多方合作对接，完善投放规则，提高资源使用效率。 ,2021年01月06日
2506,中国,北京,设计,21309-在线教育—高级交互设计师（北京）,负责幼儿早教类产品的需求设计和产品体验框架的制定和设计；参与产品需求阶段的整个过程，善于归纳用户需求并梳理制定产品流程和体验目标；能够基于用户需求和产品理念，高效准确地提供相对合理的交互方案；能够主动发现产品中的体验问题，并给出优化方案；能够完成并推动设计规范的制定和实施；能够发掘和思考产品未来的发展和设计方向；参与团队的专业化建设和知识传播。,2021年01月06日
2507,中国,深圳,产品,CSIG15-智能平台产品部--智能题库高级产品经理（深圳）,1、负责K12智能题库的产品体系和加工流程建设，主要包括标签体系建设、教材版本章节体系建设、加工平台建设、CMS平台建设；2、对题库品质负责，建立数据监控体系和反馈闭环，持续优化试题品质和分布；3、参与和智能题库相关的教学场景产品方案设计和落地执行，并基于实际应用情况驱动题库的内容和平台建设；4、对接商务与售前团队，能组织项目和技术团队进行题库相关资源与工具平台的交付。,2021年01月06日
2508,中国,深圳,产品,CSIG15-智能平台产品部—智能题库高级产品经理（深圳）,1.对外负责智能题库的资源合作的模式建立与落地执行、运营，以及落地项目中的题库类需求梳理与产品交付事项；2.对内负责智能题库智能加工体系建设，具体包括:智能加工的SOP流程建设、标签体系建设、教材版本章节体系建设、加工平台建设、CMS平台建设；3.对题库品质负责，建立数据监控体系和反馈闭环，持续优化试题品质和分布；4.参与和智能题库相关的教学场景产品方案设计和落地执行，并基于实际应用情况驱动题库的内容和平台建设；,2021年01月06日
2509,中国,深圳,产品,CSIG15-智能平台产品部-语音语义平台高级产品经理（深圳）,负责腾讯云小微AI能力的产品化工作，产品定位、核心功能定义；   分析行业需求，挖掘潜在客户的核心需求，结合自身AI能力，能够系统思考产品形态，打造有竞争力的产皮；能够独立负责产品需求分析、功能定义、逻辑设计、体验设计和开发迭代的全过程，协调团队资源按照计划完成产品上线；把控产品交互、视觉设计，产品运营策略的制定和实施，合作伙伴沟通和管理等具体工作；负责产品的影响力建设和商业化路径设计；,2021年01月06日
2510,中国,深圳,人力资源,29315-招聘经理（深圳）,根据公司人力资源规划制定相关部门的招聘策略、招聘计划； 负责相关领域的人力资源市场分析，有效管理及优化招聘渠道； 负责相关部门的具体招聘工作，包括人才寻访、面试、录用等； 参与招聘体系建设及相关的优化、创新项目。,2021年01月06日
2511,中国,北京,技术,CSIG15-智能平台产品部-评测算法工程师（北京）,负责教育AI算法研发，包括其中一个或多个方向：中英文口语评测，英文作文纠错及批改，英语口语考试系统等；跟踪语音评测、自然语言处理、机器学习等方向的前沿算法，并落地项目优化。,2021年01月06日
2512,中国,成都,人力资源,29315-安全线HRBP,负责事业群的HR政策、制度、体系与重点项目在业务内部的落地与推动执行；深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；驱动平台资源提供HR解决方案，并整合内部资源推动执行；提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。,2021年01月06日
2513,中国,深圳,技术,CSIG15-智能平台产品部--前端开发工程师（深圳）,1、负责腾讯云小微语音助手音视频，虚拟人等高性能跨平台前端组件的设计与研发落地。2、负责腾讯云小微开放平台以及运营平台的前后端研发落地。3、负责腾讯云小微教育场景，AI助教、智能作业、资源中心等产品前端H5页面、小程序的研发工作4、参与日常产品特性讨论，评估项目可行性。优化用户体验，包括但不限于：业务流程、交互、性能、安全等； 5、跟踪业界前沿技术JS框架开展预研和应用，并能引入团队提升质量和效率，建设公共库和工具链，引领团队成员的技能提升和成长。 6、优化开发框架并制定开发规范，参与制定技术标准，编写相应的技术文档，对通用技术进行整理出最佳实践； ,2021年01月06日
2514,中国,深圳,人力资源,29315-信息流业务HRBP,负责事业群的HR政策、制度、体系与重点项目在业务内部的落地与推动执行；深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求；驱动平台资源提供HR解决方案，并整合内部资源推动执行；提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈；协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。,2021年01月06日
2515,中国,北京,技术,CSIG15-翻译君后台开发工程师,负责腾讯教育应用平台，英语君业务后台及腾讯同传，腾讯翻译等To B服务相关开发工作,2021年01月06日
2516,中国,深圳,人力资源,29315-微视HRBP,1、负责微视相关团队的HR政策、制度、体系与重点项目的落地与推动执行；2、深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展对HR的需求； 3、驱动平台资源提供HR解决方案，并整合内部资源推动执行； 4、提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈； 5、协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。,2021年01月06日
2517,中国,深圳,技术,CSIG15-智能平台产品部-语音合成算法研究员（深圳）,- 从事语音合成系统的设计、开发，包括声学模型训练、Vocoder优化等；- 利用机器学习相关算法，优化各模块的性能，提高语音合成的自然度、可懂度和情感化表达能力；- 负责语音合成技术前沿算法研究，跟进并改进主流的语音合成算法；,2021年01月06日
2518,中国,武汉,技术,CSIG15-智能平台产品部-高级go开发工程师（武汉-全资子公司编制）,1. 负责云小微语音助手平台和智慧教育应用平台的功能模块的设计与研发落地。2. 负责对外项目的售前\交付\售后技术支持，参与需求分析、整体技术方案设计、评审及产品交付流程。3. 参与日常产品特性讨论，评估项目可行性，编写相应的技术文档,2021年01月06日
2519,中国,武汉,技术,CSIG15-智能平台产品部-高级前端开发工程师（武汉-全资子公司编制）,1. 负责云小微语音助手平台和智慧教育应用平台的前端组件的设计与研发落地。2. 负责对外项目的售前\交付\售后技术支持，参与需求分析、整体技术方案设计、评审及产品交付流程。3. 参与日常产品特性讨论，评估项目可行性，编写相应的技术文档,2021年01月06日
2520,中国,武汉,技术,CSIG15-智能平台产品部-高级java开发工程师（武汉-全资子公司编制）,1. 负责云小微语音助手平台和智慧教育应用平台的功能模块的设计与研发落地。2. 负责对外项目的售前\交付\售后技术支持，参与需求分析、整体技术方案设计、评审及产品交付流程。3. 参与日常产品特性讨论，评估项目可行性，编写相应的技术文档,2021年01月06日
2521,中国,北京,技术,CSIG15-智能平台部—后台高级开发工程师（北京）,1、负责腾讯智慧教育产品线的后台开发工作，包含需求分析、技术设计、开发联调、单元测试、风险评估、问题定位跟踪、质量保证等；2、负责AI能力的工程化，用工程的手段将语音识别、OCR、口语评测、机器翻译等AI能力与产品能力结合，提供高性能、高可用的多形态AI服务；3、高性能后台服务框架的设计和开发，持续的优化和迭代；后台服务云化设计，构建适应公有云、私有云的架构体系。,2021年01月06日
2522,中国,北京,人力资源,29315-内容线HRBP,1、负责公司HR政策、制度、体系与重点项目在业务内部的落地与推动执行； 2、深入了解所负责领域业务与人员发展状况，评估并明确组织与人才发展需求，整合资源提供HR解决方案并推动执行； 3、提升管理干部的人力资源管理能力，关注关键人才融入与培养，确保持续的沟通与反馈； 4、协助管理层进行人才管理、团队发展、组织氛围建设等，确保公司文化在所属业务领域的落地。,2021年01月06日
2523,中国,北京,技术,CSIG15-智能平台产品部--高级前端开发工程师（北京）,负责智能平台的前端开发和维护，参与产品的技术选型和调研； 前沿技术学习研究和应用。,2021年01月06日
2524,中国,北京,技术,CSIG15-智能平台产品部--前端开发工程师（北京）,负责教育数据平台的前端开发和维护 ,2021年01月06日
2525,中国,北京,技术,CSIG15-教育数据后台开发工程师,负责腾讯教育数据应用平台后台开发,2021年01月06日
2526,中国,深圳,技术,CSIG15-智能平台产品部-智能硬件质量工程师,"负责智能硬件质量管理体系搭建与运行管理，建立质量计划并进行过程管控； 把控产品生产过程中的质量、交付以及供应商管理，保证生产通过率的情况下提升生产效率；进行关键物料质量管控，并与硬件工程师合作把控核心物料备选方案及供应链； 处理重大品质异常，对重大质量事故进行分析，解决问题以确保产品按期交付； 将研发、生产以及实验室品质等质量体系进行整合； 承担硬件研发过程中的数据度量与分析,如硬件指标的CP、CPQ统计等，监管量产阶段质量数据与生产情况并提供周报与月报；负责包括包装、附件等硬件，降低用户由于硬件的退机率，负责与售后接口，负责产品封样； 完善硬件质量管理体系，包括主导质量协议签署、出厂质量标准，供应商器件质量标准，生产过程要求与质量标准等；考察外包工厂加工生产能力，工厂质量体系等并提供考察报告与判断结论；参与产品前期概念阶段质量评估，输出如DFEMA等报告。",2021年01月06日
2527,中国,成都,产品,26699-智慧零售高级产品策划（基础产品）,• 负责一物一码营销、渠道终端、防伪溯源相关产品的规划与设计，根据市场动态和用户反馈制定产品计划；• 负责面向行业、面向客户的产品解决方案的持续建设，推动产品方案的落地；• 结合行业市场分析、竞争对手分析，构思产品方案的推进，驱动项目达成产品目标；• 做到以结果为导向，能深入业务和客户沟通交流，充分了解用户需求以及对场景的准确定义，并独立完成产品方案,2021年01月06日
2528,中国,成都,产品,26699-智慧零售高级产品策划（行业产品）,• 负责一物一码码平台、防伪溯源相关产品的规划与设计，根据市场动态和用户反馈制定产品计划；• 负责一物一码基础SaaS平台的产品设计及落地；• 结合行业市场分析、竞争对手分析，构思产品方案的推进，驱动项目达成产品目标；• 做到以结果为导向，能深入业务和客户沟通交流，充分了解用户需求以及对场景的准确定义，并独立完成产品方案,2021年01月06日
